,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
102,tXG82CsL1C9ug4uErGJdXg,poke-time-plano-2,Poke Time,https://s3-media3.fl.yelpcdn.com/bphoto/_2EPlVvc36pvAyWN3MlI1A/o.jpg,False,https://www.yelp.com/biz/poke-time-plano-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,185,"[{'alias': 'poke', 'title': 'Poke'}]",4.5,"{'latitude': 33.0951195, 'longitude': -96.8050365}",[],$,"{'address1': '8604 Preston Rd', 'address2': 'Ste 109', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8604 Preston Rd', 'Ste 109', 'Plano, TX 75024']}",+14695794254,(469) 579-4254,5731.683680188575
103,E9nB8ImRMkJo8u72xtFDgQ,starbucks-plano-18,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/ixSWpZf4Dme38NdnX9W_MQ/o.jpg,False,https://www.yelp.com/biz/starbucks-plano-18?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,56,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 33.077503, 'longitude': -96.820904}",['delivery'],$,"{'address1': '5760 Legacy Dr', 'address2': 'B6', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5760 Legacy Dr', 'B6', 'Plano, TX 75024']}",+19723783630,(972) 378-3630,6463.046902356216
104,4GyGkPmBMsmpC-VruF5xzQ,fat-straws-bubble-tea-plano,Fat Straws Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/ioS0PixiDMhUTqBiajf7sA/o.jpg,False,https://www.yelp.com/biz/fat-straws-bubble-tea-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,495,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.0,"{'latitude': 33.0271039521241, 'longitude': -96.8418914859673}","['delivery', 'pickup']",$,"{'address1': '6509 W Park Blvd', 'address2': 'Ste 425', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['6509 W Park Blvd', 'Ste 425', 'Plano, TX 75093']}",+19724037403,(972) 403-7403,9283.800973200681
105,oXxrNDegriDCREaGkojLMg,stir-cafe-plano,Stir Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/X9EDEIyzlC2UAcEujZqgRg/o.jpg,False,https://www.yelp.com/biz/stir-cafe-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 33.0837248, 'longitude': -96.8377144}",['delivery'],$,"{'address1': '7950 Legacy Dr', 'address2': 'Ste 125', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7950 Legacy Dr', 'Ste 125', 'Plano, TX 75024']}",+19726687847,(972) 668-7847,8172.584524706189
106,nDBMzo9YDBJ5ulhpGwI3iw,dunkin-plano-2,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/vQff5PxIhb00_BV1JMuwAg/o.jpg,False,https://www.yelp.com/biz/dunkin-plano-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,87,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 33.029945, 'longitude': -96.77057}","['delivery', 'pickup']",$,"{'address1': '2001 Coit Rd', 'address2': 'Ste 321', 'address3': '', 'city': 'Plano', 'zip_code': '75075', 'country': 'US', 'state': 'TX', 'display_address': ['2001 Coit Rd', 'Ste 321', 'Plano, TX 75075']}",+19729859994,(972) 985-9994,4225.626855953403
107,l2g_MGRQIF3jeF1v1qPo-g,chocolate-angel-cafe-and-tea-room-high-street-plano-3,Chocolate Angel Cafe & Tea Room - High Street,https://s3-media4.fl.yelpcdn.com/bphoto/uv4-fJguLGE8BptnRru-ww/o.jpg,False,https://www.yelp.com/biz/chocolate-angel-cafe-and-tea-room-high-street-plano-3?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,56,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 33.011117, 'longitude': -96.706285}",['delivery'],$$,"{'address1': '800 N Central Expy', 'address2': '', 'address3': 'Inside High Stret Antiques Mall', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['800 N Central Expy', 'Inside High Stret Antiques Mall', 'Plano, TX 75074']}",+19729049597,(972) 904-9597,7418.425260370655
108,7Gf2o8wabwmYbynapGQFoQ,sublime-chocolate-allen,Sublime Chocolate,https://s3-media2.fl.yelpcdn.com/bphoto/ZJ858dnd-XPEMsdM7BI6vg/o.jpg,False,https://www.yelp.com/biz/sublime-chocolate-allen?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,90,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,"{'latitude': 33.0886346, 'longitude': -96.6837589}",[],$$,"{'address1': '908 Watters Creek Blvd', 'address2': '', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['908 Watters Creek Blvd', 'Allen, TX 75013']}",+12143836776,(214) 383-6776,6911.588730680659
109,vwQ2sF58m0q-xWcSAL1LoA,buttermilk-sky-pie-shop-allen-2,Buttermilk Sky Pie Shop,https://s3-media1.fl.yelpcdn.com/bphoto/OaGv9K6Y0SYc1AknqFL6lg/o.jpg,False,https://www.yelp.com/biz/buttermilk-sky-pie-shop-allen-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,71,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 33.101273, 'longitude': -96.687374}","['delivery', 'pickup']",$$,"{'address1': '1008 W Mcdermott Dr', 'address2': 'Ste 400', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['1008 W Mcdermott Dr', 'Ste 400', 'Allen, TX 75013']}",+19729547155,(972) 954-7155,7333.212825218813
110,SUcf1u3Pa4cH_rWHTvuCVw,sugar-rays-bake-shop-plano,Sugar Ray's Bake Shop,https://s3-media2.fl.yelpcdn.com/bphoto/WWvp4B4UEmuaXcvOyRiVfw/o.jpg,False,https://www.yelp.com/biz/sugar-rays-bake-shop-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,120,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.5,"{'latitude': 33.0518064003247, 'longitude': -96.7952418185242}",['delivery'],$,"{'address1': '4021 Preston Rd', 'address2': 'Ste 624', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['4021 Preston Rd', 'Ste 624', 'Plano, TX 75093']}",+19724039200,(972) 403-9200,4188.594065813866
111,UNzRNY8nieX9rTZgWVJxYQ,ediths-french-bistro-plano,Edith's French Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/IjGCVGKboM6k050oVf3dQw/o.jpg,False,https://www.yelp.com/biz/ediths-french-bistro-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,251,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 33.090288, 'longitude': -96.820233}","['delivery', 'pickup']",$$,"{'address1': '5864 State Hwy 121', 'address2': '', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5864 State Hwy 121', 'Plano, TX 75024']}",+19725849001,(972) 584-9001,6851.523790158762
112,9gIRY8oMf01R_gmdyVQU7g,grandmas-bakery-dallas-2,Grandmas' Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/SJXJwD9xK4US8WGwukNQJA/o.jpg,False,https://www.yelp.com/biz/grandmas-bakery-dallas-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,22,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'latitude': 32.99708, 'longitude': -96.79886}",['delivery'],,"{'address1': '17977 Preston Rd', 'address2': 'Ste B', 'address3': '', 'city': 'Dallas', 'zip_code': '75252', 'country': 'US', 'state': 'TX', 'display_address': ['17977 Preston Rd', 'Ste B', 'Dallas, TX 75252']}",+19728633779,(972) 863-3779,8672.195400446511
113,MUqCz09Kzd5nXTbYk65X9Q,kilwins-plano-plano,Kilwins Plano,https://s3-media2.fl.yelpcdn.com/bphoto/AEc7VQLpdX4lPmYyVdqFkg/o.jpg,False,https://www.yelp.com/biz/kilwins-plano-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,40,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 33.0755467764638, 'longitude': -96.8216653416988}",['delivery'],$$,"{'address1': '7161 Bishop Rd', 'address2': 'Ste G3', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7161 Bishop Rd', 'Ste G3', 'Plano, TX 75024']}",+14692980941,(469) 298-0941,6489.733287914565
114,eU2osV0TMXzvKrYi5to4pQ,mimis-star-café-dallas-2,Mimi's Star café,https://s3-media1.fl.yelpcdn.com/bphoto/aHabNiKM4fkP83rCzowHBA/o.jpg,False,https://www.yelp.com/biz/mimis-star-caf%C3%A9-dallas-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,99,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.00903, 'longitude': -96.79632}","['delivery', 'pickup']",$$,"{'address1': '19177 Preston Rd', 'address2': None, 'address3': '', 'city': 'Dallas', 'zip_code': '75252', 'country': 'US', 'state': 'TX', 'display_address': ['19177 Preston Rd', 'Dallas, TX 75252']}",+12144849244,(214) 484-9244,7400.96847833446
115,kosvigaHSM7Gru11uo9fJA,starbucks-plano-31,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/5Yzl2vFd53LLC2R5aWtUJw/o.jpg,False,https://www.yelp.com/biz/starbucks-plano-31?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 33.030502, 'longitude': -96.82697}",['delivery'],,"{'address1': '2200 Dallas Pkwy', 'address2': None, 'address3': 'Target', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['2200 Dallas Pkwy', 'Target', 'Plano, TX 75093']}",+19727816587,(972) 781-6587,7878.575601573361
116,xNU9kMfyFtL6243euxUiRA,starbucks-plano-24,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/bpvd_UNdoegt-tDC8Gq9oQ/o.jpg,False,https://www.yelp.com/biz/starbucks-plano-24?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 33.10968, 'longitude': -96.766425}",['delivery'],$,"{'address1': '9700 Coit Rd', 'address2': '', 'address3': 'Kroger', 'city': 'Plano', 'zip_code': '75025', 'country': 'US', 'state': 'TX', 'display_address': ['9700 Coit Rd', 'Kroger', 'Plano, TX 75025']}",+19723777796,(972) 377-7796,5116.074907876515
117,wZISRzT6lc0uASdrHn_cPg,einstein-brothers-bagels-plano,Einstein Brothers Bagels,https://s3-media2.fl.yelpcdn.com/bphoto/DEz6oI1GO1sQSY4D5ovv0Q/o.jpg,False,https://www.yelp.com/biz/einstein-brothers-bagels-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,34,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 33.0735778808594, 'longitude': -96.7488174438477}",[],$,"{'address1': '7000 Independence Pkwy', 'address2': 'Ste 136', 'address3': '', 'city': 'Plano', 'zip_code': '75025', 'country': 'US', 'state': 'TX', 'display_address': ['7000 Independence Pkwy', 'Ste 136', 'Plano, TX 75025']}",+19724917973,(972) 491-7973,1028.7451319191737
118,4mPHnuj9Cy1wBWW1FI_ziw,keds-artisan-ice-cream-and-treats-plano,Ked's Artisan Ice Cream & Treats,https://s3-media1.fl.yelpcdn.com/bphoto/R7GxG33voPCTcl2yUdqPAA/o.jpg,False,https://www.yelp.com/biz/keds-artisan-ice-cream-and-treats-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,261,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 33.0570431392057, 'longitude': -96.7719610747994}",['delivery'],$$,"{'address1': '6205 Coit Rd', 'address2': 'Ste 344', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['6205 Coit Rd', 'Ste 344', 'Plano, TX 75024']}",+19726730285,(972) 673-0285,1964.5785947346535
119,0Rc-fyWQimzQSINl_BcCWg,starbucks-plano-26,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/kTj82XT4CC6NC2P6aUUjNg/o.jpg,False,https://www.yelp.com/biz/starbucks-plano-26?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 33.090603, 'longitude': -96.8065211176872}",['delivery'],$$,"{'address1': '8255 Preston Rd', 'address2': 'Ste 100', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8255 Preston Rd', 'Ste 100', 'Plano, TX 75024']}",+14698585702,(469) 858-5702,5727.5428577153725
120,xMea5g0qSrOosCgdOaqgfA,wooden-spoon-scandinavian-shop-plano,Wooden Spoon Scandinavian Shop,https://s3-media2.fl.yelpcdn.com/bphoto/mBnibK5W1IcVqoSJYBp0Mg/o.jpg,False,https://www.yelp.com/biz/wooden-spoon-scandinavian-shop-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,11,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'shopping', 'title': 'Shopping'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",5.0,"{'latitude': 33.02252, 'longitude': -96.69968}",[],$$,"{'address1': '1617 K Ave', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1617 K Ave', 'Plano, TX 75074']}",+19724246867,(972) 424-6867,6869.973510495201
121,rYaQKY-4WORBY1mcakklkQ,kolache-heaven-frisco,Kolache Heaven,https://s3-media3.fl.yelpcdn.com/bphoto/VDGvj4zkOhXas9PWQo66EA/o.jpg,False,https://www.yelp.com/biz/kolache-heaven-frisco?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,145,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 33.1083211231472, 'longitude': -96.8080234900117}",['delivery'],$,"{'address1': '3333 Preston Rd', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['3333 Preston Rd', 'Frisco, TX 75034']}",+12146181540,(214) 618-1540,7021.112844353578
122,05K4fDZhjnIRWQzs2YAOiw,starbucks-plano,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/QzlCFDWuBfAFDsg9D8tffw/o.jpg,False,https://www.yelp.com/biz/starbucks-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,82,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 33.057645, 'longitude': -96.691707}",['delivery'],$$,"{'address1': '1121 East Springcreek Pkwy', 'address2': 'Bldg B', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1121 East Springcreek Pkwy', 'Bldg B', 'Plano, TX 75074']}",+19724225030,(972) 422-5030,5785.347670885475
123,Z3tIv2yXCLnT-bI5AglDjg,honeylus-coffee-mckinney,Honeylu's Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/fqqtkQDLH9ajwQwCI76AFQ/o.jpg,False,https://www.yelp.com/biz/honeylus-coffee-mckinney?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,20,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 33.142247, 'longitude': -96.717351}",[],,"{'address1': '7910 Collin McKinney Pkwy', 'address2': None, 'address3': '', 'city': 'McKinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['7910 Collin McKinney Pkwy', 'McKinney, TX 75070']}",,,9208.30064553637
124,MAAOuYYZ7GfNm1WNL5ppAQ,amazeballz-plano-3,Amazeballz,https://s3-media3.fl.yelpcdn.com/bphoto/t2shDZw-xh1vuuqXQFOSqQ/o.jpg,False,https://www.yelp.com/biz/amazeballz-plano-3?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,105,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 33.01936, 'longitude': -96.70128}","['delivery', 'pickup']",$$,"{'address1': '930 E 15th St', 'address2': 'Ste 200', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['930 E 15th St', 'Ste 200', 'Plano, TX 75074']}",+14695621423,(469) 562-1423,7008.234040290942
125,TxdRmfdrZAiK96Zywhqc2A,dunkin-plano-4,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/BRijs3uEjBDKxMgjh-D6Ag/o.jpg,False,https://www.yelp.com/biz/dunkin-plano-4?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,64,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 33.0734168, 'longitude': -96.7499763}",['delivery'],$,"{'address1': '7212 Independence Pkwy', 'address2': 'Ste B', 'address3': '', 'city': 'Plano', 'zip_code': '75025', 'country': 'US', 'state': 'TX', 'display_address': ['7212 Independence Pkwy', 'Ste B', 'Plano, TX 75025']}",+14694679130,(469) 467-9130,1067.1458940410887
126,CBh0KI-OzAh_nXHyLglCZA,starbucks-plano-4,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/wvc-qONgbUeNA2trTInwXQ/o.jpg,False,https://www.yelp.com/biz/starbucks-plano-4?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,36,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 33.01897, 'longitude': -96.733323}",['delivery'],$$,"{'address1': '2024 15th St', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75075', 'country': 'US', 'state': 'TX', 'display_address': ['2024 15th St', 'Plano, TX 75075']}",+19726335612,(972) 633-5612,5445.4297763006425
127,zGXLe-CZ6QTUtRZl5rfSKg,toulouse-cafe-and-bar-plano,Toulouse Cafe and Bar,https://s3-media3.fl.yelpcdn.com/bphoto/kktEARBxyFoErzAu3sKQsQ/o.jpg,False,https://www.yelp.com/biz/toulouse-cafe-and-bar-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,198,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 33.0790873705125, 'longitude': -96.8266524416333}",['delivery'],$$$$,"{'address1': '7301 Windrose Ave', 'address2': 'Ste C150', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7301 Windrose Ave', 'Ste C150', 'Plano, TX 75024']}",+19729436216,(972) 943-6216,7024.185778254079
128,QD9CCBP3zW5eMGrQ-pLozQ,main-street-bistro-and-bakery-plano-2,Main Street Bistro And Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/GgCpethIH2trg3hsRfnXzw/o.jpg,False,https://www.yelp.com/biz/main-street-bistro-and-bakery-plano-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,417,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 33.0767307798021, 'longitude': -96.8210566871025}",['delivery'],$$,"{'address1': '7200 Bishop Rd', 'address2': 'Ste D-11', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7200 Bishop Rd', 'Ste D-11', 'Plano, TX 75024']}",+19723090404,(972) 309-0404,6459.132652904682
129,7Ow42ADf3k4bmaRCJPteSQ,la-madeleine-french-bakery-and-cafe-plano-5,la Madeleine French Bakery & Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/Y0Wb7y8riQKjYdyv_ZDfYw/o.jpg,False,https://www.yelp.com/biz/la-madeleine-french-bakery-and-cafe-plano-5?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,131,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 33.026954, 'longitude': -96.796211}","['delivery', 'pickup']",$,"{'address1': '5000 W Park Blvd', 'address2': 'Ste 100', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['5000 W Park Blvd', 'Ste 100', 'Plano, TX 75093']}",+19724071878,(972) 407-1878,5837.990049400551
130,oRK4Cvz7GdvfrE-6erT--g,unrefined-bakery-frisco,Unrefined Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/PHLnuG27wklxY0H5fA6kww/o.jpg,False,https://www.yelp.com/biz/unrefined-bakery-frisco?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,178,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 33.1073744881146, 'longitude': -96.8074162024467}",['delivery'],$$,"{'address1': '3411 Preston Rd', 'address2': 'Ste 8', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['3411 Preston Rd', 'Ste 8', 'Frisco, TX 75034']}",+19726682414,(972) 668-2414,6907.88417003817
131,Hwsy25X_tNNQBHEngA5KEw,first-watch-plano-2,First Watch,https://s3-media2.fl.yelpcdn.com/bphoto/NJeoqQMOdJHgw9_q3HcZtw/o.jpg,False,https://www.yelp.com/biz/first-watch-plano-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,313,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 33.0405038, 'longitude': -96.7336249}",[],$$,"{'address1': '3131 Custer Rd', 'address2': None, 'address3': None, 'city': 'Plano', 'zip_code': '75075', 'country': 'US', 'state': 'TX', 'display_address': ['3131 Custer Rd', 'Plano, TX 75075']}",+19723128828,(972) 312-8828,3274.6743722341375
